"from_di_id","to_di_id","year","rank","total_oda","bundle","bundle_value"
"EU","bilateral-unspecified",2016,2,1314454359,"mixed-project-aid",111317389
"EU","bilateral-unspecified",2016,2,1314454359,"non-transfer",730465351
"EU","bilateral-unspecified",2016,2,1314454359,"technical-ooperation",214149960
"EU","bilateral-unspecified",2016,2,1314454359,"commodities-food",5311032
"EU","south-of-sahara",2016,9,397055535,"commodities-food",6030499
"EU","south-of-sahara",2016,9,397055535,"mixed-project-aid",97714293
"EU","south-of-sahara",2016,9,397055535,"gpgs-nngos",2621987
"EU","south-of-sahara",2016,9,397055535,"cash-grant",201959135
"EU","south-of-sahara",2016,9,397055535,"technical-ooperation",88729621
"FI","AF",2016,2,33218180,"cash-grant",20999071
"FI","AF",2016,2,33218180,"technical-ooperation",7168181
"FI","AF",2016,2,33218180,"mixed-project-aid",2835776
"FI","AF",2016,2,33218180,"gpgs-nngos",657058
"FI","AF",2016,2,33218180,"non-transfer",1558094
"FI","ET",2016,6,21840034,"cash-grant",7434054
"FI","ET",2016,6,21840034,"commodities-food",2194807
"FI","ET",2016,6,21840034,"non-transfer",1644181
"FI","ET",2016,6,21840034,"technical-ooperation",8277107
"FI","ET",2016,6,21840034,"gpgs-nngos",214513
"FI","ET",2016,6,21840034,"cash-loan-equity",1643810
"FI","ET",2016,6,21840034,"mixed-project-aid",431562
"FI","KE",2016,8,17174000,"non-transfer",1463937
"FI","KE",2016,8,17174000,"cash-grant",1848290
"FI","KE",2016,8,17174000,"mixed-project-aid",2483371
"FI","KE",2016,8,17174000,"cash-loan-equity",2304840
"FI","KE",2016,8,17174000,"technical-ooperation",9073562
"FI","MM",2016,10,14203626,"mixed-project-aid",878417
"FI","MM",2016,10,14203626,"non-transfer",614740
"FI","MM",2016,10,14203626,"cash-grant",9898058
"FI","MM",2016,10,14203626,"technical-ooperation",2812411
"FI","MZ",2016,9,16544446,"non-transfer",1597964
"FI","MZ",2016,9,16544446,"technical-ooperation",1731763
"FI","MZ",2016,9,16544446,"mixed-project-aid",2700087
"FI","MZ",2016,9,16544446,"cash-grant",10514632
"FI","NP",2016,3,25694029,"cash-grant",11826817
"FI","NP",2016,3,25694029,"non-transfer",887143
"FI","NP",2016,3,25694029,"cash-loan-equity",353678
"FI","NP",2016,3,25694029,"technical-ooperation",10985900
"FI","NP",2016,3,25694029,"mixed-project-aid",1640491
"FI","TZ",2016,5,21884565,"non-transfer",2222121
"FI","TZ",2016,5,21884565,"cash-loan-equity",590188
"FI","TZ",2016,5,21884565,"cash-grant",2419593
"FI","TZ",2016,5,21884565,"commodities-food",3741
"FI","TZ",2016,5,21884565,"mixed-project-aid",1147727
"FI","TZ",2016,5,21884565,"technical-ooperation",15501195
"FI","africa",2016,4,23049741,"cash-loan-equity",12545848
"FI","africa",2016,4,23049741,"mixed-project-aid",1242498
"FI","africa",2016,4,23049741,"cash-grant",3296465
"FI","africa",2016,4,23049741,"technical-ooperation",1013890
"FI","africa",2016,4,23049741,"non-transfer",19620
"FI","africa",2016,4,23049741,"commodities-food",4931420
"FI","bilateral-unspecified",2016,1,247993066,"technical-ooperation",26037394
"FI","bilateral-unspecified",2016,1,247993066,"non-transfer",158419108
"FI","bilateral-unspecified",2016,1,247993066,"cash-grant",48230793
"FI","bilateral-unspecified",2016,1,247993066,"mixed-project-aid",14896343
"FI","bilateral-unspecified",2016,1,247993066,"gpgs-nngos",409428
"FI","south-of-sahara",2016,7,21836613,"mixed-project-aid",4802906
"FI","south-of-sahara",2016,7,21836613,"commodities-food",1315050
"FI","south-of-sahara",2016,7,21836613,"cash-grant",8865749
"FI","south-of-sahara",2016,7,21836613,"non-transfer",1493999
"FI","south-of-sahara",2016,7,21836613,"technical-ooperation",5358909
"FR","CI",2016,4,294109634,"cash-loan-equity",16320479
"FR","CI",2016,4,294109634,"technical-ooperation",6378569
"FR","CI",2016,4,294109634,"cash-grant",247861491
"FR","CI",2016,4,294109634,"mixed-project-aid",2030839
"FR","CI",2016,4,294109634,"non-transfer",21518256
"FR","CM",2016,5,265348459,"technical-ooperation",10250616
"FR","CM",2016,5,265348459,"non-transfer",23503463
"FR","CM",2016,5,265348459,"cash-grant",48334361
"FR","CM",2016,5,265348459,"mixed-project-aid",3018585
"FR","CM",2016,5,265348459,"cash-loan-equity",180241434
"FR","CO",2016,8,223013599,"mixed-project-aid",323614
"FR","CO",2016,8,223013599,"technical-ooperation",7362961
"FR","CO",2016,8,223013599,"cash-loan-equity",200332000
"FR","CO",2016,8,223013599,"non-transfer",14664806
"FR","CO",2016,8,223013599,"cash-grant",330218
"FR","EG",2016,6,252184207,"cash-loan-equity",228290330
"FR","EG",2016,6,252184207,"non-transfer",17416675
"FR","EG",2016,6,252184207,"mixed-project-aid",464506
"FR","EG",2016,6,252184207,"technical-ooperation",5482147
"FR","EG",2016,6,252184207,"cash-grant",530549
"FR","JO",2016,3,297606514,"cash-grant",275181
"FR","JO",2016,3,297606514,"cash-loan-equity",291830000
"FR","JO",2016,3,297606514,"mixed-project-aid",2828864
"FR","JO",2016,3,297606514,"non-transfer",2169955
"FR","JO",2016,3,297606514,"technical-ooperation",502514
"FR","MA",2016,2,471946125,"non-transfer",121207993
"FR","MA",2016,2,471946125,"cash-grant",664836
"FR","MA",2016,2,471946125,"technical-ooperation",34049671
"FR","MA",2016,2,471946125,"cash-loan-equity",309296218
"FR","MA",2016,2,471946125,"mixed-project-aid",6727407
"FR","MX",2016,10,183401130,"non-transfer",13411568
"FR","MX",2016,10,183401130,"technical-ooperation",8049164
"FR","MX",2016,10,183401130,"mixed-project-aid",1066098
"FR","MX",2016,10,183401130,"cash-loan-equity",160874300
"FR","TR",2016,7,224234550,"technical-ooperation",6662907
"FR","TR",2016,7,224234550,"commodities-food",97806800
"FR","TR",2016,7,224234550,"cash-grant",167310
"FR","TR",2016,7,224234550,"mixed-project-aid",1142552
"FR","TR",2016,7,224234550,"non-transfer",14986781
"FR","TR",2016,7,224234550,"cash-loan-equity",103468200
"FR","bilateral-unspecified",2016,1,1413359205,"cash-loan-equity",3460680
"FR","bilateral-unspecified",2016,1,1413359205,"technical-ooperation",357659224
"FR","bilateral-unspecified",2016,1,1413359205,"cash-grant",65989601
"FR","bilateral-unspecified",2016,1,1413359205,"non-transfer",919624351
"FR","bilateral-unspecified",2016,1,1413359205,"mixed-project-aid",39382344
"FR","bilateral-unspecified",2016,1,1413359205,"commodities-food",27243005
"FR","south-of-sahara",2016,9,205936241,"cash-loan-equity",129041820
"FR","south-of-sahara",2016,9,205936241,"mixed-project-aid",48472595
"FR","south-of-sahara",2016,9,205936241,"cash-grant",25354101
"FR","south-of-sahara",2016,9,205936241,"technical-ooperation",9907
"FR","south-of-sahara",2016,9,205936241,"commodities-food",3057818
"GB","AF",2016,7,393299658,"non-transfer",313457
"GB","AF",2016,7,393299658,"technical-ooperation",51603677
"GB","AF",2016,7,393299658,"commodities-food",3075
"GB","AF",2016,7,393299658,"cash-grant",319263218
"GB","AF",2016,7,393299658,"mixed-project-aid",22116231
"GB","ET",2016,5,503483903,"commodities-food",91564043
"GB","ET",2016,5,503483903,"non-transfer",253
"GB","ET",2016,5,503483903,"gpgs-nngos",2144147
"GB","ET",2016,5,503483903,"technical-ooperation",109394207
"GB","ET",2016,5,503483903,"cash-grant",226349051
"GB","ET",2016,5,503483903,"mixed-project-aid",74032202
"GB","JO",2016,9,263243402,"technical-ooperation",4873923
"GB","JO",2016,9,263243402,"commodities-food",3617220
"GB","JO",2016,9,263243402,"gpgs-nngos",284609
"GB","JO",2016,9,263243402,"cash-grant",86338562
"GB","JO",2016,9,263243402,"non-transfer",526583
"GB","JO",2016,9,263243402,"mixed-project-aid",167602505
"GB","NG",2016,6,481889140,"cash-grant",136417969
"GB","NG",2016,6,481889140,"technical-ooperation",271055516
"GB","NG",2016,6,481889140,"mixed-project-aid",64716500
"GB","NG",2016,6,481889140,"non-transfer",1155925
"GB","NG",2016,6,481889140,"commodities-food",8543230
"GB","PK",2016,2,696577903,"non-transfer",3309400
"GB","PK",2016,2,696577903,"cash-grant",437652054
"GB","PK",2016,2,696577903,"commodities-food",15134713
"GB","PK",2016,2,696577903,"mixed-project-aid",95048469
"GB","PK",2016,2,696577903,"technical-ooperation",144801607
"GB","PK",2016,2,696577903,"gpgs-nngos",631660
"GB","SL",2016,10,253420920,"non-transfer",4938
"GB","SL",2016,10,253420920,"commodities-food",127996
"GB","SL",2016,10,253420920,"cash-grant",128038060
"GB","SL",2016,10,253420920,"technical-ooperation",61705372
"GB","SL",2016,10,253420920,"mixed-project-aid",63544554
"GB","SY",2016,3,529632667,"cash-grant",153199080
"GB","SY",2016,3,529632667,"commodities-food",87335740
"GB","SY",2016,3,529632667,"technical-ooperation",3791742
"GB","SY",2016,3,529632667,"mixed-project-aid",195176804
"GB","SY",2016,3,529632667,"non-transfer",90129301
"GB","TZ",2016,8,281104167,"technical-ooperation",76730176
"GB","TZ",2016,8,281104167,"gpgs-nngos",1961390
"GB","TZ",2016,8,281104167,"cash-grant",100447405
"GB","TZ",2016,8,281104167,"commodities-food",7527550
"GB","TZ",2016,8,281104167,"mixed-project-aid",94088165
"GB","TZ",2016,8,281104167,"non-transfer",349481
"GB","africa",2016,4,508621049,"mixed-project-aid",82275593
"GB","africa",2016,4,508621049,"non-transfer",93919784
"GB","africa",2016,4,508621049,"commodities-food",1851434
"GB","africa",2016,4,508621049,"technical-ooperation",95155570
"GB","africa",2016,4,508621049,"cash-grant",210469550
"GB","africa",2016,4,508621049,"gpgs-nngos",24949118
"GB","bilateral-unspecified",2016,1,4466044694,"cash-grant",2003886387
"GB","bilateral-unspecified",2016,1,4466044694,"mixed-project-aid",292634412
"GB","bilateral-unspecified",2016,1,4466044694,"technical-ooperation",896408315
"GB","bilateral-unspecified",2016,1,4466044694,"gpgs-nngos",151268380
"GB","bilateral-unspecified",2016,1,4466044694,"non-transfer",1104236599
"GB","bilateral-unspecified",2016,1,4466044694,"commodities-food",17610601
"GR","AL",2016,3,625169,"technical-ooperation",303655
"GR","AL",2016,3,625169,"non-transfer",321514
"GR","CD",2016,10,107258,"technical-ooperation",48980
"GR","CD",2016,10,107258,"non-transfer",58278
"GR","DZ",2016,8,137334,"non-transfer",137334
"GR","EG",2016,4,241178,"non-transfer",66611
"GR","EG",2016,4,241178,"technical-ooperation",174567
"GR","PS",2016,6,163674,"non-transfer",163674
"GR","RS",2016,9,125909,"technical-ooperation",17509
"GR","RS",2016,9,125909,"non-transfer",108400
"GR","TN",2016,5,216089,"non-transfer",216089
"GR","TR",2016,2,8244018,"non-transfer",11159
"GR","TR",2016,2,8244018,"technical-ooperation",251439
"GR","TR",2016,2,8244018,"cash-grant",7981420
"GR","UA",2016,7,154997,"non-transfer",64317
"GR","UA",2016,7,154997,"technical-ooperation",90680
"GR","bilateral-unspecified",2016,1,148564912,"non-transfer",148216953
"GR","bilateral-unspecified",2016,1,148564912,"cash-grant",347959
"HU","CN",2016,4,2451255,"technical-ooperation",11134
"HU","CN",2016,4,2451255,"non-transfer",2437940
"HU","CN",2016,4,2451255,"cash-grant",503
"HU","CN",2016,4,2451255,"mixed-project-aid",1678
"HU","JO",2016,5,2405968,"technical-ooperation",921
"HU","JO",2016,5,2405968,"non-transfer",2405047
"HU","LA",2016,3,3117935,"mixed-project-aid",2910369
"HU","LA",2016,3,3117935,"non-transfer",207566
"HU","LK",2016,7,2076391,"mixed-project-aid",2069854
"HU","LK",2016,7,2076391,"cash-grant",1007
"HU","LK",2016,7,2076391,"non-transfer",5530
"HU","NG",2016,10,1195685,"non-transfer",1195685
"HU","RS",2016,6,2086273,"non-transfer",1939798
"HU","RS",2016,6,2086273,"technical-ooperation",41828
"HU","RS",2016,6,2086273,"mixed-project-aid",104647
"HU","TR",2016,1,11883387,"mixed-project-aid",1537
"HU","TR",2016,1,11883387,"non-transfer",1131150
"HU","TR",2016,1,11883387,"cash-grant",10750700
"HU","UA",2016,8,1943283,"technical-ooperation",22443
"HU","UA",2016,8,1943283,"mixed-project-aid",7150
"HU","UA",2016,8,1943283,"non-transfer",1913690
"HU","VN",2016,9,1768900,"non-transfer",1203581
"HU","VN",2016,9,1768900,"mixed-project-aid",560672
"HU","VN",2016,9,1768900,"technical-ooperation",4647
"HU","bilateral-unspecified",2016,2,11230973,"cash-grant",361418
"HU","bilateral-unspecified",2016,2,11230973,"non-transfer",10869555
"IE","ET",2016,2,39291443,"non-transfer",1522906
"IE","ET",2016,2,39291443,"mixed-project-aid",1156697
"IE","ET",2016,2,39291443,"cash-grant",34965965
"IE","ET",2016,2,39291443,"technical-ooperation",885629
"IE","ET",2016,2,39291443,"commodities-food",760246
"IE","MW",2016,6,21625072,"technical-ooperation",618555
"IE","MW",2016,6,21625072,"cash-grant",17013356
"IE","MW",2016,6,21625072,"non-transfer",1000523
"IE","MW",2016,6,21625072,"commodities-food",2992638
"IE","MZ",2016,3,30150161,"cash-grant",24730526
"IE","MZ",2016,3,30150161,"commodities-food",2186546
"IE","MZ",2016,3,30150161,"non-transfer",1889354
"IE","MZ",2016,3,30150161,"technical-ooperation",1343735
"IE","SL",2016,8,11929291,"non-transfer",816533
"IE","SL",2016,8,11929291,"commodities-food",443068
"IE","SL",2016,8,11929291,"cash-grant",10458473
"IE","SL",2016,8,11929291,"technical-ooperation",211217
"IE","SY",2016,10,10546101,"mixed-project-aid",1902492
"IE","SY",2016,10,10546101,"cash-grant",8542917
"IE","SY",2016,10,10546101,"non-transfer",100692
"IE","TZ",2016,4,28122319,"commodities-food",553835
"IE","TZ",2016,4,28122319,"cash-grant",25245726
"IE","TZ",2016,4,28122319,"non-transfer",1516271
"IE","TZ",2016,4,28122319,"technical-ooperation",806487
"IE","UG",2016,5,26434217,"technical-ooperation",839605
"IE","UG",2016,5,26434217,"cash-grant",20243401
"IE","UG",2016,5,26434217,"commodities-food",3670820
"IE","UG",2016,5,26434217,"non-transfer",1680391
"IE","VN",2016,9,11444476,"non-transfer",1138244
"IE","VN",2016,9,11444476,"cash-grant",10177232
"IE","VN",2016,9,11444476,"technical-ooperation",111284
"IE","VN",2016,9,11444476,"mixed-project-aid",17716
"IE","ZM",2016,7,12491373,"non-transfer",1013368
"IE","ZM",2016,7,12491373,"cash-grant",10789537
"IE","ZM",2016,7,12491373,"technical-ooperation",688468
"IE","bilateral-unspecified",2016,1,106140016,"cash-grant",71015335
"IE","bilateral-unspecified",2016,1,106140016,"commodities-food",110767
"IE","bilateral-unspecified",2016,1,106140016,"non-transfer",27268566
"IE","bilateral-unspecified",2016,1,106140016,"mixed-project-aid",3809274
"IE","bilateral-unspecified",2016,1,106140016,"technical-ooperation",2606868
"IE","bilateral-unspecified",2016,1,106140016,"gpgs-nngos",1329206
"IS","AF",2016,7,513456,"cash-grant",310646
"IS","AF",2016,7,513456,"technical-ooperation",202810
"IS","BY",2016,10,344149,"cash-grant",66744
"IS","BY",2016,10,344149,"mixed-project-aid",277405
"IS","LB",2016,9,363748,"cash-grant",363748
"IS","MW",2016,4,4025823,"mixed-project-aid",159527
"IS","MW",2016,4,4025823,"cash-grant",3800286
"IS","MW",2016,4,4025823,"commodities-food",66010
"IS","MZ",2016,5,2623990,"cash-grant",2623990
"IS","PS",2016,8,424972,"mixed-project-aid",143886
"IS","PS",2016,8,424972,"technical-ooperation",7013
"IS","PS",2016,8,424972,"cash-grant",274073
"IS","SY",2016,3,4107699,"cash-grant",3901969
"IS","SY",2016,3,4107699,"non-transfer",22004
"IS","SY",2016,3,4107699,"mixed-project-aid",183726
"IS","UG",2016,2,4362684,"technical-ooperation",137807
"IS","UG",2016,2,4362684,"mixed-project-aid",3137311
"IS","UG",2016,2,4362684,"cash-grant",1087566
"IS","bilateral-unspecified",2016,1,23014437,"cash-grant",5534021
"IS","bilateral-unspecified",2016,1,23014437,"mixed-project-aid",157693
"IS","bilateral-unspecified",2016,1,23014437,"non-transfer",16805029
"IS","bilateral-unspecified",2016,1,23014437,"technical-ooperation",517694
"IS","south-of-sahara",2016,6,1342806,"mixed-project-aid",1140220
"IS","south-of-sahara",2016,6,1342806,"cash-grant",186320
"IS","south-of-sahara",2016,6,1342806,"technical-ooperation",16266
"IT","AF",2016,5,30227978,"cash-loan-equity",1424760
"IT","AF",2016,5,30227978,"cash-grant",25152638
"IT","AF",2016,5,30227978,"technical-ooperation",1776043
"IT","AF",2016,5,30227978,"non-transfer",502259
"IT","AF",2016,5,30227978,"mixed-project-aid",1372278
"IT","ET",2016,4,34967062,"cash-loan-equity",12055710
"IT","ET",2016,4,34967062,"cash-grant",13362723
"IT","ET",2016,4,34967062,"non-transfer",447609
"IT","ET",2016,4,34967062,"mixed-project-aid",6875121
"IT","ET",2016,4,34967062,"technical-ooperation",2225899
"IT","GN",2016,10,21216649,"cash-grant",157144
"IT","GN",2016,10,21216649,"non-transfer",21029596
"IT","GN",2016,10,21216649,"technical-ooperation",29909
"IT","GW",2016,2,100977465,"mixed-project-aid",401808
"IT","GW",2016,2,100977465,"non-transfer",100034723
"IT","GW",2016,2,100977465,"technical-ooperation",98288
"IT","GW",2016,2,100977465,"cash-grant",442646
"IT","IQ",2016,9,21318368,"non-transfer",64954
"IT","IQ",2016,9,21318368,"cash-loan-equity",7651540
"IT","IQ",2016,9,21318368,"technical-ooperation",1685620
"IT","IQ",2016,9,21318368,"mixed-project-aid",1250131
"IT","IQ",2016,9,21318368,"cash-grant",10666123
"IT","TN",2016,7,25762494,"cash-grant",1092202
"IT","TN",2016,7,25762494,"cash-loan-equity",21610059
"IT","TN",2016,7,25762494,"mixed-project-aid",96818
"IT","TN",2016,7,25762494,"non-transfer",614368
"IT","TN",2016,7,25762494,"technical-ooperation",2349047
"IT","TR",2016,3,71044127,"non-transfer",141010
"IT","TR",2016,3,71044127,"technical-ooperation",55865
"IT","TR",2016,3,71044127,"cash-grant",70847252
"IT","bilateral-unspecified",2016,1,1770821204,"non-transfer",1667672550
"IT","bilateral-unspecified",2016,1,1770821204,"cash-grant",92683758
"IT","bilateral-unspecified",2016,1,1770821204,"mixed-project-aid",2350327
"IT","bilateral-unspecified",2016,1,1770821204,"technical-ooperation",2612774
"IT","bilateral-unspecified",2016,1,1770821204,"commodities-food",5501795
"IT","middle-east",2016,8,23094340,"technical-ooperation",64161
"IT","middle-east",2016,8,23094340,"cash-grant",10451152
"IT","middle-east",2016,8,23094340,"mixed-project-aid",12306563
"IT","middle-east",2016,8,23094340,"non-transfer",272464
"IT","south-of-sahara",2016,6,28167636,"commodities-food",14269570
"IT","south-of-sahara",2016,6,28167636,"mixed-project-aid",1437802
"IT","south-of-sahara",2016,6,28167636,"technical-ooperation",1024489
"IT","south-of-sahara",2016,6,28167636,"cash-grant",11395150
"IT","south-of-sahara",2016,6,28167636,"non-transfer",40625
"JP","BD",2016,5,509018095,"mixed-project-aid",14638800
"JP","BD",2016,5,509018095,"technical-ooperation",37830948
"JP","BD",2016,5,509018095,"non-transfer",2275170
"JP","BD",2016,5,509018095,"cash-loan-equity",448874029
"JP","BD",2016,5,509018095,"cash-grant",5399148
"JP","ID",2016,8,358216952,"mixed-project-aid",4716720
"JP","ID",2016,8,358216952,"cash-loan-equity",297793481
"JP","ID",2016,8,358216952,"technical-ooperation",52968797
"JP","ID",2016,8,358216952,"cash-grant",2150336
"JP","ID",2016,8,358216952,"non-transfer",587618
"JP","IN",2016,2,1612711604,"cash-grant",1170007
"JP","IN",2016,2,1612711604,"mixed-project-aid",5893890
"JP","IN",2016,2,1612711604,"non-transfer",460938
"JP","IN",2016,2,1612711604,"cash-loan-equity",1562100014
"JP","IN",2016,2,1612711604,"technical-ooperation",43086755
"JP","IQ",2016,4,563340829,"cash-loan-equity",504150502
"JP","IQ",2016,4,563340829,"non-transfer",118020
"JP","IQ",2016,4,563340829,"technical-ooperation",13510986
"JP","IQ",2016,4,563340829,"cash-grant",30304878
"JP","IQ",2016,4,563340829,"commodities-food",5377443
"JP","IQ",2016,4,563340829,"mixed-project-aid",9879000
"JP","MM",2016,6,453972185,"cash-grant",35787358
"JP","MM",2016,6,453972185,"mixed-project-aid",148533991
"JP","MM",2016,6,453972185,"non-transfer",5026584
"JP","MM",2016,6,453972185,"cash-loan-equity",178501623
"JP","MM",2016,6,453972185,"technical-ooperation",86122629
"JP","PH",2016,10,270067591,"non-transfer",2957685
"JP","PH",2016,10,270067591,"cash-grant",2234715
"JP","PH",2016,10,270067591,"cash-loan-equity",196310183
"JP","PH",2016,10,270067591,"mixed-project-aid",13544575
"JP","PH",2016,10,270067591,"technical-ooperation",55020433
"JP","TH",2016,7,370872454,"technical-ooperation",22008527
"JP","TH",2016,7,370872454,"cash-grant",1445100
"JP","TH",2016,7,370872454,"mixed-project-aid",266602
"JP","TH",2016,7,370872454,"cash-loan-equity",338742974
"JP","TH",2016,7,370872454,"non-transfer",176751
"JP","TH",2016,7,370872454,"commodities-food",8232500
"JP","UA",2016,9,314214996,"cash-loan-equity",304347000
"JP","UA",2016,9,314214996,"non-transfer",43937
"JP","UA",2016,9,314214996,"technical-ooperation",3711724
"JP","UA",2016,9,314214996,"cash-grant",5207337
