"from_di_id","to_di_id","year","rank","total_oda","bundle","bundle_value"
"NL","AF",2016,5,63619962,"technical-ooperation",2093557
"NL","BD",2016,10,38235660,"cash-grant",19402995
"NL","BD",2016,10,38235660,"mixed-project-aid",4654995
"NL","BD",2016,10,38235660,"gpgs-nngos",110583
"NL","BD",2016,10,38235660,"technical-ooperation",14067087
"NL","ET",2016,4,73852410,"technical-ooperation",14204778
"NL","ET",2016,4,73852410,"commodities-food",13274083
"NL","ET",2016,4,73852410,"mixed-project-aid",10375848
"NL","ET",2016,4,73852410,"gpgs-nngos",394780
"NL","ET",2016,4,73852410,"cash-grant",35602921
"NL","IQ",2016,9,42694068,"mixed-project-aid",2369296
"NL","IQ",2016,9,42694068,"cash-grant",40324772
"NL","LB",2016,7,52196742,"technical-ooperation",11058300
"NL","LB",2016,7,52196742,"mixed-project-aid",17073833
"NL","LB",2016,7,52196742,"cash-grant",23761931
"NL","LB",2016,7,52196742,"gpgs-nngos",302678
"NL","RW",2016,6,55889931,"commodities-food",1014040
"NL","RW",2016,6,55889931,"mixed-project-aid",3151799
"NL","RW",2016,6,55889931,"cash-grant",40004667
"NL","RW",2016,6,55889931,"technical-ooperation",11719425
"NL","SS",2016,8,48676336,"cash-grant",15278558
"NL","SS",2016,8,48676336,"commodities-food",5529140
"NL","SS",2016,8,48676336,"mixed-project-aid",27652118
"NL","SS",2016,8,48676336,"technical-ooperation",216520
"NL","TR",2016,3,106661171,"mixed-project-aid",1758363
"NL","TR",2016,3,106661171,"gpgs-nngos",99993
"NL","TR",2016,3,106661171,"cash-grant",335936
"NL","TR",2016,3,106661171,"non-transfer",103837000
"NL","TR",2016,3,106661171,"technical-ooperation",629879
"NL","bilateral-unspecified",2016,1,2166922344,"commodities-food",47678502
"NL","bilateral-unspecified",2016,1,2166922344,"cash-grant",589187540
"NL","bilateral-unspecified",2016,1,2166922344,"non-transfer",784543091
"NL","bilateral-unspecified",2016,1,2166922344,"technical-ooperation",248565162
"NL","bilateral-unspecified",2016,1,2166922344,"gpgs-nngos",25305214
"NL","bilateral-unspecified",2016,1,2166922344,"mixed-project-aid",471642835
"NL","south-of-sahara",2016,2,195150423,"technical-ooperation",59196373
"NL","south-of-sahara",2016,2,195150423,"cash-grant",117899129
"NL","south-of-sahara",2016,2,195150423,"mixed-project-aid",18054921
"NO","AF",2016,4,82851427,"gpgs-nngos",1111571
"NO","AF",2016,4,82851427,"non-transfer",1765080
"NO","AF",2016,4,82851427,"cash-grant",40825316
"NO","AF",2016,4,82851427,"mixed-project-aid",29439754
"NO","AF",2016,4,82851427,"commodities-food",8928360
